x,y
238.0,200.0
238.2,200.2
238.16,200.35999999999999
238.328,200.488
238.4624,200.7904
238.56992,201.03232
238.655936,201.225856
238.7247488,201.38068479999998
238.77979904,201.70454783999998
238.823839232,201.76363827199998
238.8590713856,201.81091061759997
239.08725710848,202.04872849407997
238.869805686784,202.23898279526398
238.89584454942718,202.39118623621118
238.91667563954175,202.51294898896896
239.1333405116334,202.81035919117517
239.3066724093067,202.84828735294013
239.44533792744537,202.8786298823521
239.9562703419563,203.10290390588167
240.36501627356503,203.28232312470533
240.69201301885204,203.42585849976427
241.15361041508163,203.54068679981143
241.5228883320653,203.63254943984913
242.01831066565222,203.70603955187931
242.41464853252177,203.76483164150346
242.9317188260174,204.01186531320278
243.34537506081392,204.20949225056222
243.87630004865113,204.36759380044978
244.30104003892092,204.49407504035983
244.64083203113674,204.59526003228785
244.91266562490938,204.67620802583028
245.1301324999275,204.74096642066422
245.504105999942,204.79277313653137
245.8032847999536,204.83421850922508
246.04262783996288,204.86737480738006
246.2341022719703,204.89389984590406
246.38728181757625,204.91511987672325
246.509825454061,204.9320959013786
246.6078603632488,204.94567672110287
246.68628829059904,204.95654137688229
246.74903063247922,204.96523310150582
246.79922450598337,204.77218648120464
246.8393796047867,204.6177491849637
247.07150368382935,204.49419934797098
247.05720294706347,204.39535947837678
247.04576235765077,204.31628758270142
247.03660988612063,204.25303006616113
247.0292879088965,204.2024240529289
246.8234303271172,204.16193924234312
246.65874426169376,204.3295513938745
246.526995409355,204.6636411150996
246.621596327484,205.1309128920797
246.69727706198722,205.50473031366374
246.55782164958978,205.803784250931
246.64625731967183,206.24302740074478
246.71700585573745,206.79442192059582
246.77360468458997,207.63553753647665
246.81888374767198,208.30843002918132
246.65510699813757,208.84674402334505
245.92408559851006,209.27739521867605
245.33926847880804,209.42191617494083
243.67141478304643,209.73753293995267
242.53713182643713,209.99002635196214
241.4297054611497,210.19202108156972
239.34376436891975,210.55361686525578
237.8750114951358,210.8428934922046
235.30000919610865,211.07431479376368
233.44000735688692,211.25945183501094
230.35200588550953,211.60756146800875
226.88160470840762,212.286049174407
223.9052837667261,212.8288393395256
220.32422701338086,213.46307147162048
217.25938161070468,213.9704571772964
215.00750528856375,214.3763657418371
212.006004230851,214.90109259346968
209.6048033846808,215.32087407477576
206.68384270774465,215.8566992598206
204.54707416619573,216.0853594078565
204.0376593329566,214.26828752628518
204.83012746636527,212.21463002102814
205.2641019730922,210.5717040168225
207.01128157847376,208.657363213458
208.409025262779,207.12589057076642
210.9272202102232,205.70071245661313
212.94177616817856,204.3605699652905
216.35342093454284,203.0884559722324
218.88273674763428,202.0707647777859
222.70618939810743,201.25661182222873
225.76495151848593,200.605289457783
229.81196121478874,200.08423156622638
233.249568971831,199.8673852529811
237.3996551774648,199.69390820238488
240.91972414197184,199.5551265619079
245.53577931357748,199.64410124952633
249.02862345086197,199.71528099962106
253.42289876068958,199.97222479969685
256.7383190085517,200.37777983975747
260.59065520684135,200.70222387180598
263.87252416547307,200.96177909744478
267.09801933237844,201.36942327795583
269.8784154659028,201.89553862236465
272.9027323727222,202.11643089789172
275.32218589817774,202.29314471831339
277.65774871854217,202.6345157746507
279.7261989748337,203.10761261972056
281.78095917986695,203.48609009577643
283.42476734389356,203.78887207662115
285.13981387511484,204.0310976612969
286.31185110009187,204.22487812903753
287.6494808800735,204.37990250323003
288.5195847040588,204.50392200258403
289.41566776324703,204.80313760206724
290.1325342105976,205.0425100816538
290.7060273684781,205.23400806532305
291.16482189478245,205.38720645225845
291.53185751582595,205.50976516180677
291.82548601266075,205.8078121294454
292.0603888101286,206.04624970355633
292.04831104810285,206.23699976284507
292.2386488384823,206.18959981027606
292.1909190707858,206.35167984822084
292.15273525662866,206.48134387857667
292.1221882053029,206.58507510286134
291.8977505642423,206.66806008228906
291.71820045139384,206.73444806583126
291.3745603611151,206.787558452665
291.09964828889207,207.030046762132
290.67971863111364,207.0240374097056
290.3437749048909,207.01922992776448
290.0750199239127,207.0153839422116
289.6600159391302,207.21230715376927
289.32801275130413,207.36984572301543
289.0624102010433,207.49587657841235
288.8499281608346,207.59670126272988
288.6799425286677,207.67736101018392
288.34395402293416,207.74188880814714
288.2751632183473,207.79351104651772
288.22013057467785,207.83480883721418
287.97610445974226,207.86784706977136
287.9808835677938,207.8942776558171
287.784706854235,207.91542212465367
287.62776548338803,208.13233769972294
287.7022123867104,208.50587015977834
287.76176990936835,208.80469612782267
287.8094159274947,209.04375690225814
287.84753274199574,209.43500552180652
287.67802619359657,209.7480044174452
287.7424209548773,210.19840353395617
287.5939367639018,210.55872282716493
287.47514941112144,210.84697826173195
287.3801195288971,211.07758260938556
287.1040956231177,211.66206608750844
286.8832764984942,212.32965287000675
285.50662119879536,213.46372229600541
284.6052969590363,214.17097783680433
282.48423756722906,215.13678226944347
280.98739005378326,215.90942581555478
278.3899120430266,216.72754065244382
276.3119296344213,217.38203252195507
273.44954370753703,218.30562601756407
270.9596349660296,218.84450081405126
267.9677079728237,219.875600651241
265.37416637825896,220.5004805209928
262.09933310260715,222.40038441679422
259.67946648208573,223.72030753343537
256.7435731856686,226.3762460267483
254.19485854853488,228.30099682139866
252.3558868388279,229.84079745711892
249.8847094710623,232.47263796569513
247.50776757684986,234.7781103725561
245.8062140614799,236.8224882980449
244.24497124918392,238.65799063843593
242.79597699934715,240.12639251074876
241.63678159947773,241.50111400859902
240.70942527958218,242.60089120687923
240.16754022366575,243.8807129655034
239.7340321789326,244.9045703724027
239.78722574314608,246.32365629792216
239.62978059451686,247.25892503833774
239.5038244756135,248.0071400306702
240.0030595804908,249.20571202453615
240.40244766439264,250.16456961962894
240.92195813151412,250.93165569570314
241.13756650521128,251.7453245565625
241.31005320416904,252.39625964525
241.44804256333524,252.9170077162
241.55843405066818,253.33360617296
240.64674724053455,254.266884938368
239.91739779242764,254.8135079506944
239.33391823394211,255.25080636055552
237.6671345871537,256.2006450884444
236.13370766972295,256.7605160707555
233.30696613577837,257.4084128566044
229.4455729086227,258.12673028528354
226.35645832689815,258.5013842282268
222.28516666151853,258.80110738258145
218.82813332921484,259.04088590606517
214.46250666337187,259.0327087248521
210.7700053306975,259.0261669798817
208.016004264558,259.2209335839053
203.6128034116464,258.97674686712423
200.09024272931714,258.9813974936994
195.07219418345372,258.5851179949595
191.05775534676297,258.2680943959676
185.84620427741038,257.4144755167741
179.6769634219283,256.53158041341925
174.94157073754263,255.8252643307354
169.5532565900341,254.8602114645883
165.24260527202728,254.08816917167064
161.79408421762182,253.4705353373365
157.83526737409744,252.5764282698692
154.66821389927796,251.66114261589536
151.53457111942237,250.32891409271627
149.2276568955379,249.26313127417302
146.7821255164303,247.81050501933842
144.62570041314424,246.64840401547073
142.9005603305154,245.3187232123766
141.52044826441232,243.25497856990128
140.21635861152987,241.60398285592103
139.1730868892239,240.28318628473681
138.33846951137912,238.42654902778946
137.6707756091033,237.14123922223158
137.13662048728264,235.11299137778525
136.7092963898261,233.4903931022282
136.36743711186088,231.59231448178258
136.2939496894887,230.07385158542607
136.23515975159097,228.65908126834086
136.18812780127277,227.52726501467268
136.3505022410182,226.42181201173815
136.88040179281455,225.53744960939053
137.50432143425164,224.62995968751244
138.00345714740132,223.90396775000994
139.00276571792105,223.52317420000796
139.80221257433683,223.01853936000637
141.24177005946947,223.0148314880051
142.19341604757557,222.81186519040406
143.95473283806047,222.64949215232326
145.36378627044837,222.5195937218586
147.0910290163587,222.6156749774869
148.47282321308697,222.49253998198952
149.97825857046956,222.5940319855916
151.18260685637566,222.47522558847328
152.54608548510052,222.58018047077863
153.8368683880804,222.66414437662291
154.86949471046432,222.53131550129834
155.69559576837145,222.62505240103866
156.55647661469715,222.50004192083094
157.24518129175772,222.40003353666475
157.99614503340618,222.5200268293318
158.59691602672495,222.41602146346546
159.27753282137996,222.33281717077236
159.62202625710398,222.2662537366179
160.09762100568318,222.21300298929432
160.47809680454654,222.17040239143546
160.98247744363724,222.13632191314838
161.3859819549098,222.1090575305187
161.70878556392785,222.08724602441495
161.96702845114228,221.86979681953196
162.37362276091383,221.49583745562558
162.49889820873108,220.99666996450046
162.79911856698487,220.59733597160036
163.0392948535879,220.0778687772803
163.43143588287032,219.66229502182424
163.74514870629625,219.3298360174594
163.996118965037,219.06386881396753
164.1968951720296,218.851095051174
164.3575161376237,218.48087604093922
164.48601291009896,218.1847008327514
164.58881032807918,217.9477606662011
164.67104826246333,217.9582085329609
164.73683860997068,217.9665668263687
164.78947088797653,217.97325346109497
164.83157671038123,217.978602768876
164.86526136830497,217.78288221510078
164.69220909464397,217.62630577208063
164.75376727571518,217.7010446176645
164.60301382057213,217.5608356941316
164.4824110564577,217.4486685553053
164.38592884516615,217.35893484424423
164.3087430761329,217.2871478753954
164.04699446090632,217.2297183003163
164.03759556872507,217.38377464025305
163.83007645498006,217.30701971220245
163.86406116398405,217.24561576976197
163.69124893118723,217.19649261580957
163.55299914494978,217.15719409264767
163.44239931595982,217.12575527411815
163.35391945276785,217.3006042192945
163.28313556221428,217.4404833754356
163.02650844977143,217.55238670034848
162.82120675981713,217.84190936027878
162.6569654078537,217.87352748822303
162.52557232628297,217.89882199057843
162.42045786102636,217.91905759246274
162.3363662888211,217.93524607397018
162.26909303105688,217.94819685917614
162.21527442484552,217.9585574873409
162.1722195398764,217.7668459898727
162.13777563190112,217.81347679189815
162.11022050552089,217.85078143351853
162.0881764044167,217.88062514681482
162.07054112353336,217.90450011745185
162.0564328988267,217.92360009396148
162.04514631906136,217.93888007516918
162.0361170552491,218.15110406013534
162.0288936441993,218.12088324810827
162.02311491535943,218.0967065984866
162.01849193228753,218.07736527878927
162.01479354583003,218.0618922230314
162.01183483666404,218.04951377842514
162.00946786933122,218.0396110227401
162.20757429546498,218.23168881819208
162.56605943637197,218.38535105455367
162.8528475490976,218.50828084364292
163.68227803927806,219.00662467491435
164.34582243142245,219.2052997399315
165.27665794513797,219.5642397919452
166.02132635611036,219.85139183355616
166.6170610848883,220.08111346684493
167.49364886791062,220.46489077347593
168.1949190943285,220.77191261878073
168.7559352754628,221.0175300950246
169.60474822037025,221.41402407601967
170.2837985762962,221.53121926081573
171.02703886103694,221.62497540865257
172.02163108882957,221.89998032692205
172.81730487106364,222.11998426153764
173.6538438968509,222.29598740923012
174.1230751174807,222.4367899273841
174.49846009398456,222.54943194190727
174.99876807518766,222.6395455535258
175.3990144601501,222.71163644282063
175.7192115681201,222.76930915425652
175.9753692544961,222.8154473234052
176.18029540359686,222.85235785872416
176.3442363228775,222.88188628697932
176.675389058302,223.10550902958346
176.7403112466416,223.08440722366677
176.79224899731327,223.06752577893343
177.0337991978506,223.25402062314674
177.0270393582805,223.2032164985174
177.0216314866244,223.16257319881393
177.2173051892995,223.33005855905114
177.1738441514396,223.2640468472409
177.33907532115168,223.21123747779274
177.27126025692135,223.1689899822342
177.21700820553707,223.13519198578734
177.37360656442965,223.10815358862988
177.49888525154373,223.2865228709039
177.59910820123497,223.42921829672312
177.67928656098798,223.5433746373785
177.94342924879038,224.03469970990278
177.9547433990323,224.42775976792223
177.96379471922586,224.9422078143378
178.1710357753807,225.55376625147022
178.53682862030456,226.64301300117617
179.02946289624364,227.51441040094093
179.8235703169949,228.81152832075276
180.65885625359593,230.0492226566022
181.52708500287673,231.23937812528177
182.6216680023014,232.79150250022542
183.8973344018411,234.03320200018032
185.51786752147288,235.62656160014427
187.2142940171783,237.1012492801154
189.17143521374265,238.88099942409232
191.13714817099412,240.70479953927386
193.1097185367953,242.9638396314191
195.28777482943624,245.57107170513527
197.630219863549,248.2568573641082
199.7041758908392,250.80548589128657
201.56334071267136,253.84438871302925
203.85067257013708,256.6755109704234
205.88053805610966,258.9404087763387
208.3044304448877,261.15232702107096
210.44354435591018,263.1218616168568
212.55483548472813,265.0974892934854
214.6438683877825,266.8779914347883
216.715094710226,268.70239314783066
218.5720757681808,270.36191451826454
220.45766061454464,272.08953161461164
222.1661284916357,273.8716252916893
224.13290279330857,275.8973002333515
225.90632223464686,278.31784018668117
227.5250577877175,280.8542721493449
228.820046230174,283.28341771947595
229.8560369841392,286.22673417558076
230.88482958731134,289.3813873404646
231.5078636698491,292.30510987237164
231.80629093587928,295.4440878978973
231.64503274870341,299.15527031831783
230.91602619896273,303.5242162546543
229.3328209591702,308.6193730037234
226.86625676733615,314.49549840297874
223.69300541386892,320.996398722383
220.95440433109513,326.3971189779064
217.3635234648761,331.51769518232516
210.89081877190088,337.8141561458601
203.9126550175207,348.0513249166881
196.53012401401656,357.64105993335045
188.82409921121325,366.71284794668037
180.8592793689706,374.3702783573443
172.88742349517648,381.2962226858755
164.7099387961412,387.4369781487004
156.16795103691294,392.54958251896034
149.33436082953034,396.8396660151683
142.06748866362426,400.6717328121346
134.4539909308994,403.9373862497077
126.76319274471953,407.1499089997661
118.01055419577563,410.1199271998129
109.6084433566205,413.4959417598503
101.68675468529639,416.79675340788026
93.94940374823712,419.8374027263042
86.95952299858969,422.06992218104335
81.56761839887176,424.0559377448347
76.45409471909741,425.44475019586775
72.16327577527792,426.7558001566942
68.53062062022234,427.8046401253554
65.22449649617786,428.6437121002843
62.37959719694229,429.3149696802274
59.90367775755384,429.6519757441819
57.52294220604307,429.72158059534553
55.41835376483446,429.5772644762764
53.73468301186757,429.46181158102115
52.387746409494056,429.16944926481693
51.310197127595245,428.93555941185355
50.448157702076195,428.5484475294828
49.75852616166095,428.23875802358623
49.206820929328764,427.79100641886896
48.76545674346301,427.4328051350952
48.41236539477041,427.14624410807613
48.529892315816326,426.71699528646093
49.22391385265306,426.57359622916874
50.97913108212245,426.458876983335
53.78330486569796,426.96710158666804
57.826643892558366,428.57368126933443
63.261315114046695,430.85894501546755
70.40905209123736,434.08715601237407
78.92724167298988,438.86972480989925
89.5417933383919,444.0957798479194
101.43343467071352,449.2766238783355
114.74674773657082,453.8212991026684
129.59739818925667,457.6570392821347
145.87791855140534,460.12563142570775
163.10233484112428,461.3005051405662
181.0818678728994,461.640404112453
199.86549429831953,461.5123232899624
219.09239543865561,460.20985863196995
238.4739163509245,457.367886905576
257.7791330807396,453.09430952446075
276.82330646459167,447.0754476195686
295.65864517167336,439.4603580956549
314.1269161373387,429.5682864765239
331.10153290987097,419.4546291812191
346.68122632789675,407.7637033449753
360.7449810623174,394.81096267598025
372.7959848498539,383.2487701407842
382.0367878798831,373.19901611262736
389.4294303039065,363.1592128901019
395.1435442431252,352.32737031208154
399.51483539450015,340.8618962496652
401.41186831560015,329.08951699973215
402.7294946524801,314.2716135997857
401.7835957219841,301.21729087982857
398.8268765775873,289.37383270386283
393.2615012620698,279.09906616309024
386.80920100965585,269.0792529304722
379.84736080772467,259.66340234437774
372.27788864617975,250.5307218755022
363.6223109169438,241.42457750040177
354.49784873355503,232.93966200032142
345.198278986844,224.95172960025712
335.5586231894752,217.7613836802057
325.8468985515802,211.40910694416456
316.0775188412641,205.72728555533166
306.0620150730113,200.38182844426532
296.049612058409,195.50546275541225
286.0396896467272,191.4043702043298
276.23175171738177,187.92349616346385
268.5854013739054,184.93879693077108
260.46832109912435,182.35103754461687
250.77465687929947,180.0808300356935
241.21972550343958,178.0646640285548
231.97578040275167,176.45173122284385
222.98062432220132,174.96138497827508
214.18449945776106,173.96910798262007
205.54759956620885,172.97528638609606
197.03807965296707,172.18022910887686
190.23046372237366,171.3441832871015
182.98437097789892,170.8753466296812
175.58749678231914,170.50027730374495
168.2699974258553,170.20022184299597
161.01599794068426,169.96017747439677
153.0127983525474,170.16814197951743
146.01023868203794,170.53451358361394
139.80819094563034,171.02761086689117
134.44655275650427,171.42208869351293
129.9572422052034,172.13767095481035
126.16579376416273,172.71013676384828
122.93263501133018,173.16810941107863
120.34610800906414,173.5344875288629
118.47688640725131,174.02759002309034
117.78150912580105,174.62207201847227
118.02520730064084,175.0976576147778
119.42016584051268,175.47812609182225
123.13613267241014,175.5825008734578
126.10890613792812,175.66600069876625
130.4871249103425,175.932800559013
135.789699928274,176.3462404472104
142.2317599426192,176.8769923577683
149.58540795409536,177.50159388621464
157.86832636327628,178.2012751089717
166.894661090621,179.16102008717738
176.3157288724968,180.1288160697419
185.65258309799745,181.10305285579352
194.92206647839797,182.08244228463482
203.53765318271837,183.26595382770785
211.8301225461747,184.41276306216628
219.46409803693976,185.73021044973302
226.17127842955182,186.98416835978642
232.33702274364146,188.18733468782915
238.06961819491318,189.54986775026333
243.05569455593053,191.03989420021065
247.64455564474443,192.23191536016853
251.51564451579554,193.58553228813483
255.01251561263643,194.66842583050786
258.01001249010915,195.73474066440627
260.40800999208733,196.787792531525
262.72640799366985,197.63023402522
264.5811263949359,198.504187220176
266.0649011159487,199.20334977614078
267.25192089275896,199.76267982091264
268.40153671420717,200.41014385673012
269.32122937136575,200.9281150853841
270.0569834970926,201.34249206830728
270.64558679767407,201.6739936546458
271.11646943813923,202.33919492371666
271.4931755505114,202.87135593897332
271.79454044040915,203.49708475117865
272.0356323523273,204.19766780094292
272.22850588186185,204.95813424075433
272.3828047054895,205.76650739260347
272.50624376439157,206.81320591408277
272.80499501151326,207.85056473126622
273.0439960092106,208.88045178501298
273.2351968073685,210.50436142801038
273.5881574458948,212.2034891424083
274.07052595671587,214.36279131392664
274.6564207653727,216.8902330511413
275.7251366122981,219.91218644091305
276.7801092898385,223.52974915273043
278.22408743187077,227.42379932218435
279.97926994549664,231.73903945774748
282.1834159563973,236.39123156619797
284.54673276511784,241.31298525295838
287.63738621209427,245.8503882023667
290.70990896967544,251.28031056189337
294.56792717574035,256.4242484495147
298.2543417405923,262.5393987596118
301.80347339247385,268.83151900768945
306.0427787139791,274.6652152061516
310.0342229711833,280.93217216492127
314.42737837694665,285.945737731937
317.5419027015573,290.5565901855496
321.43352216124583,294.8452721484397
325.7468177289967,299.8762177187517
329.19745418319735,304.70097417500136
332.3579633465579,308.96077934000107
334.8863706772463,313.16862347200083
336.70909654179707,317.33489877760064
337.96727723343764,321.46791902208054
338.5738217867501,325.57433521766444
338.8590574294001,329.25946817413154
338.68724594352005,332.8075745393052
337.74979675481603,336.6460596314442
336.5998374038528,340.5168477051553
335.07986992308224,343.81347816412426
332.66389593846577,347.05078253129943
330.1311167507726,348.04062602503956
327.3048934006181,348.03250082003166
324.84391472049447,346.42600065602534
322.6751317763956,345.1408005248203
320.94010542111647,342.5126404198562
319.15208433689315,338.610112335885
317.3216674695145,333.488089868708
315.6573339756116,328.19047189496644
313.3258671804893,322.75237751597314
311.26069374439146,317.8019020127785
309.40855499551316,313.6415216102228
307.52684399641055,309.91321728817826
306.02147519712844,307.13057383054263
304.61718015770276,304.7044590644341
303.2937441261622,302.96356725154726
302.23499530092977,301.1708538012378
301.3879962407438,299.13668304099025
300.91039699259505,296.7093464327922
300.928317594076,293.5674771462337
301.1426540752608,289.053981716987
301.7141232602086,283.2431853735896
302.1712986081669,276.19454829887167
302.7370388865335,268.5556386390973
303.1896311092268,260.84451091127784
302.9517048873814,253.47560872902227
302.7613639099051,247.1804869832178
302.4090911279241,241.74438958657424
